,id,name,description,date_verified,category_icon_path,category_icon_pin_path,category_icon_pin_closed_path,amenities,country,category,location
190,112733,Visitor Center,"Visitor Center of Blanding

Restrooms and WIFI are always open.
BlandingVC
Visitor Center is closed on sundays.

You can get water here for free. Bring your hoose or fill up canisters. You'll get the key in the visitor Center if you ask nicely.

No Overnight Camping here.",2019-10-14 00:00:00 UTC,/assets/icons/wifi-0f92b4d8b091f9cd1ad4ef75d136e04a073dce9ec82df49d7ab871a1a015e616.png,/assets/icons/wifi-pin-c483ddb0fc9dd7ffd882abdd8554ee6ed70f638397d358c6783adb02fa697b1e.png,/assets/icons/wifi-pin_closed-424d9c5d1e5b55657cfc453c040b417efc947c4536f8eb5f93841afea7bb0b5f.png,"{'Open': 'Yes', 'Wifi': 'Unknown'}",United States,Wifi,"{'latitude': 37.62580557, 'longitude': -109.47379846, 'altitude': 1831.06787109375, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
191,115862,"Valley Overlook, Birch Canyon Road",Nice campsite along Birch Canyon Road close to Natural Bridges National Monument. Pretty level site for a small campervan with firepit and trees around. Nice overlook over the valley. Sometimes windy. No cell service.,2019-11-11 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'No', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Unknown'}",United States,Wild Camping,"{'latitude': 37.6059847, 'longitude': -109.92835423, 'altitude': 2081.0, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
192,120527,Rooster Camp,Among the best sites in the Valley of the Gods. Decent cell signal here. My personal fave.,2021-02-05 11:06:46 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'No', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.27725175, 'longitude': -109.81265631, 'altitude': 1430.935302734375, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
193,125021,Valley of the Gods,"Flat area off main road. No trees or cover but some hills may provide some wind barriers. No fire ring as fires are not allowed in VotG. About 2 miles from Hey 163.
Fantastic view of sunset and surrounding canyons.
We are travelling from Monument Valley to Four Corners and this is a great free place to camp along the lines of way. ",2021-10-03 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'Yes', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.25393919, 'longitude': -109.81650433, 'altitude': 1374.7115478515625, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
194,125733,Maverick Point,"A gorgeous wild camping site with fire ring overlooking the valley, a few miles from the summit of Bear’s Ears on Forest Road 88. ",2019-11-26 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'No', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.59816011883095, 'longitude': -109.91769245835944, 'altitude': 2111.031005859375, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
195,125734,Sinclair gas station ,Free potable water available from a pump on the east side of the building. ,2021-11-29 00:00:00 UTC,/assets/icons/water-9a80c69888775bbfc56b91b913fa96f406a09ac964a0bdd85f7c0566b7abcd70.png,/assets/icons/water-pin-29c66b884f7b0b777c7c2c747a0b0037ee636413701bf27bd7231633f27864d7.png,/assets/icons/water-pin_closed-f8599309a1bc2b8d668d31ebfd308cc988fc8686ae55f54b8b2648fd14957a9b.png,{'Open': 'Yes'},United States,Water,"{'latitude': 37.282638670911346, 'longitude': -109.55893702815246, 'altitude': 1320.0197353363037, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
196,129301,"Butler Wash, Wolfman Panel Trailhead ","Parking for 2, maybe 3, cars or small campervans. Beautiful 360° view. Short, easy hike down to the petroglyphs. There are 2 portable toilets about 50 metres away, on the main road beside the information kiosk. No other amenities. 

NPR at 88.1.",2021-04-25 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'Pit Toilets', 'Big Rig Friendly': 'No', 'Tent Friendly': 'No', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.27657801, 'longitude': -109.64293496, 'altitude': 1360.323974609375, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
197,129349,"Butler Wash, Double Stack Ruin Trailhead ","Easy access from the main road. Parking for maybe 3 cars or small vans. For sure you will have a quiet night out here. No amenities. Nada. 

NPR at 88.1.",2020-10-03 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'No', 'Tent Friendly': 'No', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.31600205, 'longitude': -109.62874946, 'altitude': 1366.365234375, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
198,129350,"Butler Wash, Monarch Cave Trailhead ","Room for maybe 6 cars / small vans. Two nice clean portable toilets out by the road - about 50 metres away. The toilets are courtesy of the Friends Of Cedar Mesa - to discourage people from crapping in the woods. Or, as the sign says, to minimize visitor impact. No other amenities. 

Beware of significant water erosion in the parking area - especially if arriving after dark. 

NPR at 88.1.",2020-03-27 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'Pit Toilets', 'Big Rig Friendly': 'No', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.3585, 'longitude': -109.63044, 'altitude': 1399.3094482421875, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
199,129355,San Juan County Library - Wifi,Much better wifi here than at the Visitors Center and no password. Works great in the parking lot behind the building. ,2020-03-27 00:00:00 UTC,/assets/icons/wifi-0f92b4d8b091f9cd1ad4ef75d136e04a073dce9ec82df49d7ab871a1a015e616.png,/assets/icons/wifi-pin-c483ddb0fc9dd7ffd882abdd8554ee6ed70f638397d358c6783adb02fa697b1e.png,/assets/icons/wifi-pin_closed-424d9c5d1e5b55657cfc453c040b417efc947c4536f8eb5f93841afea7bb0b5f.png,"{'Open': 'Yes', 'Wifi': 'Unknown'}",United States,Wifi,"{'latitude': 37.62083799, 'longitude': -109.47863247, 'altitude': 1829.3974609375, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
200,129862,Off 261,Wild campsite 2.5 miles from the hey on the right. ,2020-03-21 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'No', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.45796879878098, 'longitude': -109.95195798353771, 'altitude': 1958.6480446932837, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
201,130673,Cottonwood RV Park,Some shade good showers reasonable pricing $26 for no hookups for us. Same as the State Parks are charging. ,2020-06-13 22:25:11 UTC,/assets/icons/camping-ba93161fdbc528d499c6dd5debc56e188b989079b6c6a742b6a0ff9b94ec09f6.png,/assets/icons/camping-pin-fbff58852a525ae180b78f8f954e38eb0035d326550b8887e7e47dd6133aa493.png,/assets/icons/camping-pin_closed-c72f8255262c0ab2532692f447733aae42c2477ee666c1064bec57cbb3e42254.png,"{'Open': 'Yes', 'Electricity': 'Yes - Not at Sites', 'Wifi': 'Yes - Average', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'Hot', 'Water': 'Potable', 'Toilets': 'Running Water', 'Big Rig Friendly': 'Yes', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes', 'Sanitation Dump Station': 'Unknown'}",United States,Established Campground,"{'latitude': 37.279890098652366, 'longitude': -109.565763475703, 'altitude': 1317.680290222168, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
202,130689,National forest (secluded),"Nice private spot, GPS didn’t recognize some roads, so when you see the houses, split right down the fire road. The other two options are private drives. 4WD not need when dry, SUV or van is fine. There are a few streams, one only a short distance from this site, I can hear it. Might be seasonal. Some views of cliffs through the tress. Lots of trails for bike or ATV  2-3 bars AT&T and Verizon. Slow upload.",2021-05-16 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'Yes - Average', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'Natural Source', 'Toilets': 'No', 'Big Rig Friendly': 'No', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.79388371382212, 'longitude': -109.40707327022777, 'altitude': 2241.525595127605, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
203,130820,BLM-Monticello/Valley of the Gods,Called BLM- Monticello. This is a large turnout on the corner of Hwy 261 & Valley of the Gods Rd. before the road gets really windy. This road (Hwy 261) is safe for large trailers and 5th wheels up to this point. You cannot go further than this intersection with a trailer or large Class A. This area will accommodate at least 3-4 large RVs. It's a good site to overnight camp at if you'd like to unhook and take your small vehicle and explore the area. Will work for several small RVs as well.,2021-08-19 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'Unknown', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'Yes', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.2644875, 'longitude': -109.93175652, 'altitude': 1591.396728515625, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
204,131708,Hammond Canyon Trailhead,A couple nice campsites just east (downhill) of the Hammond Canyon Trailhead. Both are under a Ponderosa Pine canopy and the lower one features a nice view over Hammond Canyon and the Abajo Mountains. The whole area (Elk Ridge) features dozens of dispersed camping spots and offers a great respite from the heat lower down in the summer months. Lower spot is slanted so may be less suitable for bigger rigs without leveling. Only an hour to Natural Bridges NM to the south. Verizon LTE as well.,2020-05-26 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'No', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.69417, 'longitude': -109.80694, 'altitude': 2500.0, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
205,133055,Mexican Hat BLM by the river,"This place is an oven in the summer. Don't let the name fool you; miserable hot. There are many sites here along the water. This one is surely among the least comfortable. Seemed like it would only be 4WD to here, but of course a minivan trundled by later in the day.",2020-11-14 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'Natural Source', 'Toilets': 'No', 'Big Rig Friendly': 'No', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.177197, 'longitude': -109.84721766, 'altitude': 1227.6531982421875, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
206,137243,Indian creek wild camp,"This is a dirt parking lot I have used before for a overnight with a Sprinter van camp, there is a rock lined campfire ring pretty flat. Off the road about 100' with bushes kind of hiding it. ",2020-09-19 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'No', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.99245, 'longitude': -109.48652, 'altitude': 2018.8732153960573, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
207,138008,Valley of the Gods,there are a few fire pits along this short road.,2020-10-04 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'Yes - Slow', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'No', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Unknown'}",United States,Wild Camping,"{'latitude': 37.29559986, 'longitude': -109.8241691, 'altitude': 1439.6580810546875, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
208,138179,Looking at Mexican Hat,"Large spot along river looking at Mexican Hat.  Fire pit.  4 bars Cell service.  Big rigs can fit on this spot, but probably wouldn’t chance the road coming in as there is a steepish hill with a sharp turn.  We are towing a motorcycle trailer and got in fine.",2020-10-08 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'Yes', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.17454221103077, 'longitude': -109.84265707443453, 'altitude': 1249.5623779296875, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
209,138258,Pines Land,"Spacious pine forest in the Manti-LaSal NF. 
This particular spot is next to a creek bed. It is dry right now (as are most water spots), but must be lovely when running. 
Great place for kids and pets. Can see mountains through the trees. Accessible with 2WD when dry. 
Not one soul has passed by in 12+ hours. We did hear an ATV in the distance.
One bar ATT. Slow uploads but good for minimal stuff. 
Many spots in the NF. This is just one of them. 
*Please be respectful to the earth and your neighbors by taking your trash with you.*",2021-05-18 13:51:22 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'Yes - Slow', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'Unknown', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.76946404332834, 'longitude': -109.53169299525706, 'altitude': 2319.381710195914, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
210,138263,Multiple secluded campsites,"FR0082 starts off nice and groomed but hits a chunky hill just before this camp.  The location of this pin will require high clearance, but there were a dozen other spots before the  rough patch. The road continues, and seems to be rather smooth, though it's not shown on google maps. I saw at least one more site before turning back to this one.  There's a good size grassy clearing behind it that would likely be good for some tents.

I drive a 2WD extended van with some off road tires.  If the rocks scare you, stay down the hill.  I had no problems but I do this sort of thing all the time.",2021-11-20 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'No', 'Tent Friendly': 'Yes', 'Pet Friendly': 'No'}",United States,Wild Camping,"{'latitude': 37.79391, 'longitude': -109.41772, 'altitude': 2262.134087611709, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
